id,title,vote_average,vote_count,status,release_date,revenue,runtime,adult,backdrop_path,budget,homepage,imdb_id,original_language,original_title,overview,popularity,poster_path,tagline,genres,production_companies,production_countries,spoken_languages,keywords,release_year,release_month,release_day,text,processed_text
762759,Mario & Netta Show,0.0,0,Released,2014-08-09,0,10,False,,0,,tt2723008,it,Mario & Netta Show,"Mario and Netta Show is a quite successful show. Mario is the ventriloquist, Netta is the puppet with whom he shares the scene. Theirs is a complicated relationship, not just on stage.",0.6,https://image.tmdb.org/t/p/w780/xrxVeywB1jn6aw083t5t7IzpeYb.jpg,That's not a fairytale. There's no happy ending.,"Thriller, Drama",,,Italian,"puppet, ventriloquist, psychological thriller, split personality, puppet show",2014,8,9,"Mario and Netta Show is a quite successful show. Mario is the ventriloquist, Netta is the puppet with whom he shares the scene. Theirs is a complicated relationship, not just on stage. That's not a fairytale. There's no happy ending. puppet, ventriloquist, psychological thriller, split personality, puppet show",mario netta show quite successful mario ventriloquist netta puppet shares complicated relationship happy puppet ventriloquist psychological thriller split personality puppet show
762742,Documentary Movie: Idol,0.0,0,Released,2018-10-19,0,120,False,,0,https://shopping.akb48-group.com/lp/ske48_documentary_idol2018/,,ja,ドキュメンタリー映画「アイドル」,"""Idols"" have become a representative part of Japanese culture. This film is a documentary that delves into the undiscovered ""underside of idols"". SKE48 was established in July 2008 in Sakae, Nagoya, as the first group of AKB48's national expansion. SKE48 was the forerunner of the 48 Project, which later expanded nationwide and then worldwide. The group is full of girls who are trying to make their dreams as idols come true. The film portrays in graphic detail the emotions of these girls who have foregone an ordinary girl's life to choose the profession of an ""idol"".",0.6,https://image.tmdb.org/t/p/w780/eq3d6iuPHoLKz51gvXInAJJImzZ.jpg,Living the Idol Life - SKE48 Behind the Scenes,Documentary,,,Japanese,"idol group, documentary, idol, idol documentary",2018,10,19,"""Idols"" have become a representative part of Japanese culture. This film is a documentary that delves into the undiscovered ""underside of idols"". SKE48 was established in July 2008 in Sakae, Nagoya, as the first group of AKB48's national expansion. SKE48 was the forerunner of the 48 Project, which later expanded nationwide and then worldwide. The group is full of girls who are trying to make their dreams as idols come true. The film portrays in graphic detail the emotions of these girls who have foregone an ordinary girl's life to choose the profession of an ""idol"". Living the Idol Life - SKE48 Behind the Scenes idol group, documentary, idol, idol documentary","""idols"" become representative part japanese film documentary delves undiscovered idols"". established july sakae nagoya first group national forerunner project later expanded nationwide group full girls trying make dreams idols come film portrays graphic detail emotions girls foregone ordinary life choose profession ""idol"". living idol life behind scenes idol group documentary idol idol documentary"
762724,O Mastro do Bino Santo,0.0,0,Released,1976-01-01,0,10,False,,0,,,pt,O Mastro do Bino Santo,A film from Espirito Santo,0.6,https://image.tmdb.org/t/p/w780/5PFSasruRABu9ANUgycNcrE4VPW.jpg,,,,,,,1976,1,1,A film from Espirito Santo  ,film espirito santo
762730,"Patuchas, el hombre de los mil limones",0.0,0,Released,2014-11-10,0,68,False,,0,,tt4702520,es,"Patuchas, el hombre de los mil limones","Documentary film about the life of musician and theater writer Juan Antonio Castillo ""Canta"" (Córdoba, 1966-1996), known as ""Patuchas"" by his friends.",0.6,https://image.tmdb.org/t/p/w780/8Up8xPuhFJYaUplmM57hNTtmP0T.jpg,,"Documentary, Music","Dosdecatorce Producciones, La Sinyora Films, Minifilms TV, Sarao Films, Altube Filmeak",Spain,Spanish,"biography, music documentary",2014,11,10,"Documentary film about the life of musician and theater writer Juan Antonio Castillo ""Canta"" (Córdoba, 1966-1996), known as ""Patuchas"" by his friends.  biography, music documentary","documentary film life musician theater writer juan antonio castillo ""canta"" (córdoba 1966-1996) known ""patuchas"" biography music documentary"
762733,Ponto e Vírgula,0.0,0,Released,1969-01-01,0,6,False,,0,,,en,Ponto e Vírgula,"Ponto e Vírgula is a tension-filled experimental film that gives over the anxiety and mental instability of those living in post AI-5 Brazil. Closed doors, long light-filled hallways (reminiscent of mental institutions), squashed bugs, and a self-crucifying Jesus figure makes up the dizzying panorama of images to be found in this film.",0.6,https://image.tmdb.org/t/p/w780/wHFeejyExsSanhywZzbCR81l3xh.jpg,Experimental film from Espírito Santo,,,,,,1969,1,1,"Ponto e Vírgula is a tension-filled experimental film that gives over the anxiety and mental instability of those living in post AI-5 Brazil. Closed doors, long light-filled hallways (reminiscent of mental institutions), squashed bugs, and a self-crucifying Jesus figure makes up the dizzying panorama of images to be found in this film. Experimental film from Espírito Santo ",ponto experimental film gives anxiety mental instability living post closed doors long hallways mental squashed bugs jesus figure makes dizzying panorama images found experimental film espírito santo
762741,Mouthless (Gusła),0.0,0,Released,2020-02-01,0,6,False,/lhxqXHAQaXOOmIZsxRUtGn0T5oU.jpg,0,,,en,Mouthless (Gusła),"Belonging to a larger body of work initiated in January 2020, in which Dorota Gawęda and Eglė Kulbokaitė address the overhanging ecological catastrophe and the monstrification of nature resultant in its historical othering, originally presented at Fri Art Kunsthalle and soudtracked by PAN’s Bill Kouligas ""Mouthless (Gusła)"" (2020) acknowledges the horror traditionally attributed to the outside.",0.6,https://image.tmdb.org/t/p/w780/2m2UOVdxb5CkGxx6TZLZ9WwKib0.jpg,,"Documentary, Horror",,,English,,2020,2,1,"Belonging to a larger body of work initiated in January 2020, in which Dorota Gawęda and Eglė Kulbokaitė address the overhanging ecological catastrophe and the monstrification of nature resultant in its historical othering, originally presented at Fri Art Kunsthalle and soudtracked by PAN’s Bill Kouligas ""Mouthless (Gusła)"" (2020) acknowledges the horror traditionally attributed to the outside.  ","belonging larger body work initiated january dorota gawęda eglė kulbokaitė address overhanging ecological catastrophe monstrification nature resultant historical othering originally presented fri art kunsthalle soudtracked bill kouligas (gusła)"" (2020) acknowledges horror traditionally attributed"
762758,House of Blood,0.0,0,Released,2013-04-10,0,88,False,,25000,,tt1826693,en,House of Blood,The sweltering laid back summers nights of Miami Beach usually full of dancers and nightlife turns bloody as a crazed masked killer kidnaps a young stripper. Detective Mcavoy and his partner are thrust into the killers dark twisted world in an attempt to stop him from killing again. They take the risk of becoming the killers next victim.,0.637,https://image.tmdb.org/t/p/w780/5ZKu6SCx6HC0UImIqEuekxDx7Vs.jpg,You want a show? They'll give you a show.... and you will be the star,"Action, Horror, Thriller",,,English,"kidnapping, psychopath, gore, stripper, murder investigation, masked killer",2013,4,10,"The sweltering laid back summers nights of Miami Beach usually full of dancers and nightlife turns bloody as a crazed masked killer kidnaps a young stripper. Detective Mcavoy and his partner are thrust into the killers dark twisted world in an attempt to stop him from killing again. They take the risk of becoming the killers next victim. You want a show? They'll give you a show.... and you will be the star kidnapping, psychopath, gore, stripper, murder investigation, masked killer",sweltering laid back summers nights miami beach usually full dancers nightlife turns bloody crazed masked killer kidnaps young detective mcavoy partner thrust killers dark twisted world attempt stop killing take risk becoming killers next want give show.... star kidnapping psychopath gore stripper murder investigation masked killer
762745,Receita Artesanal,0.0,0,Released,1968-01-01,0,15,False,,0,,,en,Receita Artesanal,Cooking and Fishing in Espirito Santo,0.6,https://image.tmdb.org/t/p/w780/sKLDZxtAFWhlXd4aPlRe6p45OUF.jpg,,,,,,,1968,1,1,Cooking and Fishing in Espirito Santo  ,cooking fishing espirito santo
762746,Samurai Save The Virgin,0.0,0,Released,1960-12-21,0,70,False,/fnj6ebSKV1qslULZ2Iz5eI6AvNc.jpg,0,,tt0202138,ja,妖花伝,"A gripping historical drama full of suspense and a mysterious bewitching mood. A puzzle of a turbulent era in which various characters fall into a maelstrom of events - a pretty girl, a strange beggar woman, a charming thief, a clever detective, the famous magistrate Toyama Saemon no jo, they all struggle to unravel this mystery of the white bell, which provoked the sudden disappearance of two beautiful women caught in one place at the same time at midnight.",0.6,https://image.tmdb.org/t/p/w780/kVQWn5yzKMhjxtwhW4fI9wZA8qn.jpg,,"Drama, Mystery",Daiei Film,Japan,Japanese,,1960,12,21,"A gripping historical drama full of suspense and a mysterious bewitching mood. A puzzle of a turbulent era in which various characters fall into a maelstrom of events - a pretty girl, a strange beggar woman, a charming thief, a clever detective, the famous magistrate Toyama Saemon no jo, they all struggle to unravel this mystery of the white bell, which provoked the sudden disappearance of two beautiful women caught in one place at the same time at midnight.  ",gripping historical drama full suspense mysterious bewitching puzzle turbulent era various characters fall maelstrom events pretty girl strange beggar woman charming thief clever detective famous magistrate toyama saemon struggle unravel mystery white bell provoked sudden disappearance two beautiful women caught one place time
762749,Spirit Science 12 ~ The Human History Movie,0.0,0,Released,2012-02-01,0,59,False,,0,https://www.youtube.com/watch?v=U8NNHmV3QPw,,en,Spirit Science 12 ~ The Human History Movie,"This video dives in and explores an alternate version of our human history, connecting the dots that up until now, seemed to be random anomalies in our ancient past.  The story is certainly different than anything you likely have heard or seen before, but just as well - paints a very complex and yet simple picture of our history, which explains all of the world’s religions, and the state of the world today.  All of the struggles that humanity is experiencing, and even why we are struggling to begin with, is explained through this story.",0.6,https://image.tmdb.org/t/p/w780/rHpDovumpCj8T2SD8OSFP5GCZbo.jpg,,Science Fiction,,,,,2012,2,1,"This video dives in and explores an alternate version of our human history, connecting the dots that up until now, seemed to be random anomalies in our ancient past.  The story is certainly different than anything you likely have heard or seen before, but just as well - paints a very complex and yet simple picture of our history, which explains all of the world’s religions, and the state of the world today.  All of the struggles that humanity is experiencing, and even why we are struggling to begin with, is explained through this story.  ",video dives explores alternate version human history connecting dots seemed random anomalies ancient story certainly different anything likely heard seen well paints complex yet simple picture history explains religions state world struggles humanity experiencing even struggling begin explained
762752,in the forest,0.0,0,Released,2017-09-14,0,20,False,,0,http://davidhartt.net/in-the-forest,,en,in the forest,"David Hartt’s film in the forest revisits Habitat Puerto Rico, an unfinished project conceived by Moshe Safdie in 1968. Launched just one year after Safdie completed Habitat ‘67, Habitat Puerto Rico was one of several iterations of that visionary project that the architect developed for New York, Israel, and Singapore, among other cities. Nearly fifty years after Habitat Puerto Rico was launched, in the forest returns to its sites, as well as a number of remote locations around the island where modules have been abandoned or repurposed. Investigating the relationship between ideology, architecture, and the environment, Hartt’s meditative film captures the remains of Safdie’s project and offers a pensive study of this unrealized architectural experiment, recontextualized within the political and economic struggles of contemporary Puerto Rico.",0.6,https://image.tmdb.org/t/p/w780/dznACtdJHfTsSMQ3zC7E5SZzG6y.jpg,,,,Puerto Rico,,,2017,9,14,"David Hartt’s film in the forest revisits Habitat Puerto Rico, an unfinished project conceived by Moshe Safdie in 1968. Launched just one year after Safdie completed Habitat ‘67, Habitat Puerto Rico was one of several iterations of that visionary project that the architect developed for New York, Israel, and Singapore, among other cities. Nearly fifty years after Habitat Puerto Rico was launched, in the forest returns to its sites, as well as a number of remote locations around the island where modules have been abandoned or repurposed. Investigating the relationship between ideology, architecture, and the environment, Hartt’s meditative film captures the remains of Safdie’s project and offers a pensive study of this unrealized architectural experiment, recontextualized within the political and economic struggles of contemporary Puerto Rico.  ",david film forest revisits habitat puerto rico unfinished project conceived moshe safdie launched one year safdie completed habitat habitat puerto rico one several iterations visionary project architect developed new york israel singapore among nearly fifty years habitat puerto rico launched forest returns sites well number remote locations around island modules abandoned investigating relationship ideology architecture environment meditative film captures remains project offers pensive study unrealized architectural experiment recontextualized within political economic struggles contemporary puerto
